2008-07-15	0	3.062
2008-07-16	0	0
2008-07-17	0	1.982
2008-07-18	6.034	3.247
2008-07-19	7.592	6.251
2008-07-20	8.633	5.771
2008-07-21	3.847	6.095
2008-07-22	3.631	2.83
2008-07-23	4.175	0
2008-07-24	5.48	0
2008-07-25	3.479	0
2008-07-26	4.636	3.486
2008-07-27	4.201	0
2008-07-28	5.932	3.123
2008-07-29	3.913	0
2008-07-30	2.934	0
2008-07-31	5.297	3.836
2008-08-01	6.625	4.183
2008-08-02	5.733	3.169
2008-08-03	4.014	1.984
2008-08-04	3.263	2.838
2008-08-05	3.624	2.199
2008-08-06	4.612	2.872
2008-08-07	5.174	2.944
2008-08-08	5.799	0
2008-08-09	2.809	2.536
2008-08-10	2.453	2.243
2008-08-11	3.891	2.62
2008-08-12	6.085	5.409
2008-08-13	6.393	5.511
2008-08-14	4.984	3.494
2008-08-15	5.117	3.863
2008-08-16	4.899	2.624
2008-08-17	1.862	0
2008-08-18	2.875	0
2008-08-19	5.796	3.162
2008-08-20	6.483	5.551
2008-08-21	4.303	3.499
2008-08-22	4.307	3.228
2008-08-23	2.995	0
2008-08-24	3.302	0
2008-08-25	3.657	1.558
2008-08-26	5.21	2.462
2008-08-27	5.521	3.618
2008-08-28	0	0
2008-08-29	4.05	2.178
2008-08-30	2.979	1.627
2008-08-31	2.725	0
2008-09-01	2.677	0
2008-09-02	4.685	3.68
2008-09-03	5.887	0
2008-09-04	5.325	4.286
2008-09-05	6.177	4.737
2008-09-06	4.097	2.516
2008-09-07	4.328	0
