2007-02-12	42.93	27.68	23.68	27.26	15.35	4.519
2007-02-13	23.85	54.6	22.22	30.25	19.98	4.662
2007-02-14	33.76	64.3	26.07	39.17	22.34	9.332
2007-02-15	39.69	67.41	0	42	19.86	4.881
2007-02-16	39.62	63.02	0	62.64	23.84	5.104
2007-02-17	12.15	18.59	34.35	46.63	5.5	3.898
2007-02-18	19.22	38.14	22.82	35.54	7.704	2.342
2007-02-19	36.39	54.46	45.7	44.87	13.39	2.361
2007-02-20	34.08	49.18	26.07	27.39	13.79	2.098
2007-02-21	38.4	61.43	28.95	31.38	19.83	2.335
2007-02-22	22.31	45.18	22.92	24.34	18.1	4.963
2007-02-23	48.26	18.75	30.74	35.75	11.36	2.891
2007-02-24	31.01	10	32.56	37.84	4.783	2.742
2007-02-25	32.15	13.21	20.02	21.41	8.406	3.104
2007-02-26	39.02	29.26	23.9	23.89	13.5	3.951
2007-02-27	36.69	68.97	25.08	33.12	19.38	5.187
2007-02-28	49.79	37.59	33.79	32.46	18.67	4.82
2007-03-01	38.03	40.95	36.45	39.56	20.11	5.65
2007-03-02	41.22	55.38	0	35.98	18.7	6.018
2007-03-03	28.07	50.14	0	26.17	8.657	2.145
2007-03-04	34.44	63.06	35.13	37.78	13.92	1.867
2007-03-05	54.71	48.99	56.38	54.34	23.47	5.651
2007-03-06	51.18	45.88	50.14	52.8	17.03	4.492
2007-03-07	47.7	30.74	49.06	47.04	17.31	5.904
2007-03-08	45.74	64.98	63.13	58.44	25.13	8.12
2007-03-09	34.79	58.93	59.27	54.59	10.92	3.918
2007-03-10	12.67	33.92	27.67	44.78	4.019	1.98
2007-03-11	18.93	46.95	25	34.66	5.477	1.405
2007-03-12	31.97	54.8	44.7	48.31	12.33	3.047
2007-03-13	32.86	61.65	39.71	46.92	9.024	2.303
2007-03-14	35.2	66.02	48.48	50.28	10.31	1.742
2007-03-15	34.13	64.4	41.37	54.89	8.969	2.871
2007-03-16	27.15	55.54	42.38	47.74	7.767	1.647
2007-03-17	11.39	29.96	26.04	33.12	3.877	0.857
2007-03-18	16.62	28.17	33.87	44.86	5.186	1.797
2007-03-19	33.33	56.76	55.37	52.86	13.2	2.588
2007-03-20	42.01	65.65	51.07	49.1	18.72	2.637
2007-03-21	33.08	45.13	17.49	21.99	11.82	1.459
2007-03-22	32.81	42.07	19.53	24.55	12.93	2.277
2007-03-23	23.99	51.81	17.09	27.18	16.84	4.295
2007-03-24	21.93	51.87	17.6	37.21	17.71	7.827
2007-03-25	37.94	61.2	25.12	41.96	26.18	5.025
2007-03-26	75.12	127	98.36	95.73	53.94	4.848
2007-03-27	82.16	122.7	122.3	106.6	55.55	6.324
2007-03-28	76.84	100.9	103.3	111.9	25.93	8.074
2007-03-29	57.51	71.57	85.44	100.7	15.7	7.639
2007-03-30	54.94	96.41	80.06	91.75	20.35	5.705
2007-03-31	24.68	55.8	29.57	47.73	10.77	2.593
2007-04-01	34.51	68.65	40.9	50.36	9.884	2.495
2007-04-02	44.2	73.47	49.52	63.29	12.43	2.948
2007-04-03	30.71	41.1	20.91	38.71	7.807	0.98
2007-04-04	40.64	70.4	58.81	67.01	18.64	3.752
2007-04-05	25.92	45.42	31.72	48.04	6.56	1.516
2007-04-06	11.71	25.07	15.96	23.97	2.584	0.8667
